Date,360ONE.NS,ABB.NS,ABCAPITAL.NS,ACC.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,ALKEM.NS,AMBUJACEM.NS,APLAPOLLO.NS,APOLLOHOSP.NS,ASHOKLEY.NS,ASIANPAINT.NS,ASTRAL.NS,ATGL.NS,AUBANK.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHFL.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BANKBARODA.NS,BANKINDIA.NS,BDL.NS,BEL.NS,BHARATFORG.NS,BHARTIARTL.NS,BHARTIHEXA.NS,BHEL.NS,BIOCON.NS,BLUESTARCO.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,BSE.NS,CANBK.NS,CGPOWER.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COCHINSHIP.NS,COFORGE.NS,COLPAL.NS,CONCOR.NS,COROMANDEL.NS,CUMMINSIND.NS,DABUR.NS,DIVISLAB.NS,DIXON.NS,DLF.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,ENRIN.NS,ETERNAL.NS,EXIDEIND.NS,FEDERALBNK.NS,FORTIS.NS,GAIL.NS,GLENMARK.NS,GMRAIRPORT.NS,GODFRYPHLP.NS,GODREJCP.NS,GODREJPROP.NS,GRASIM.NS,HAL.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,HUDCO.NS,HYUNDAI.NS,ICICIBANK.NS,ICICIGI.NS,IDEA.NS,IDFCFIRSTB.NS,IGL.NS,INDHOTEL.NS,INDIANB.NS,INDIGO.NS,INDUSINDBK.NS,INDUSTOWER.NS,INFY.NS,IOC.NS,IRB.NS,IRCTC.NS,IREDA.NS,IRFC.NS,ITC.NS,ITCHOTELS.NS,JINDALSTEL.NS,JIOFIN.NS,JSWENERGY.NS,JSWSTEEL.NS,JUBLFOOD.NS,KALYANKJIL.NS,KEI.NS,KOTAKBANK.NS,KPITTECH.NS,LICHSGFIN.NS,LICI.NS,LODHA.NS,LT.NS,LTF.NS,LTIM.NS,LUPIN.NS,M&M.NS,M&MFIN.NS,MANKIND.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MFSL.NS,MOTHERSON.NS,MOTILALOFS.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NATIONALUM.NS,NAUKRI.NS,NESTLEIND.NS,NHPC.NS,NMDC.NS,NTPC.NS,NTPCGREEN.NS,NYKAA.NS,OBEROIRLTY.NS,OFSS.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PATANJALI.NS,PAYTM.NS,PERSISTENT.NS,PFC.NS,PHOENIXLTD.NS,PIDILITIND.NS,PIIND.NS,PNB.NS,POLICYBZR.NS,POLYCAB.NS,POWERGRID.NS,POWERINDIA.NS,PREMIERENE.NS,PRESTIGE.NS,RECLTD.NS,RELIANCE.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SHRIRAMFIN.NS,SIEMENS.NS,SOLARINDS.NS,SONACOMS.NS,SRF.NS,SUNPHARMA.NS,SUPREMEIND.NS,SUZLON.NS,SWIGGY.NS,TATACOMM.NS,TATACONSUM.NS,TATAELXSI.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TATATECH.NS,TCS.NS,TECHM.NS,TIINDIA.NS,TITAN.NS,TORNTPHARM.NS,TORNTPOWER.NS,TRENT.NS,TVSMOTOR.NS,ULTRACEMCO.NS,UNIONBANK.NS,UNITDSPR.NS,UPL.NS,VBL.NS,VEDL.NS,VMM.NS,VOLTAS.NS,WAAREEENER.NS,WIPRO.NS,YESBANK.NS,ZYDUSLIFE.NS
2025-07-07,1067244,89857,3799460,286053,3740997.0,412159,863077,764520,21546290,86304,2012239,282669,449086,4698604,869054,539073,440055,1752800,697326,5783402,123117,861699,4427716.0,21147,3383973,8397404,10444935,1444044,22221724,436455,4165432,311948.0,3448589,3307833,694681,90278,8603937,259829,4315497,15821152,1795469,2553187,1061434,2810768,1408214,932234,379303,1577967,273770,626858,10017201,85574,621604,989754,247672,569025,227078,1958335.0,25446180.0,1259353,4643396,970189,10135456,1098035,8695402,225204,7790654,572733,278677,967116,1114712,1366412,367191,11349426,2169992,353771,2481724,8516084,2701583,2682662,3159878,398865.0,5177477,814849,331996862,26165428,2948895,3012196,1374873,385469,3295065,7571465,3294523,24354631,9312028,876286,4183895.0,5321322,6845218,1441929.0,773510,13172850.0,3411737,871937,3277330,4533164,178862,2170585,720422,591073,464630,442561,719539,12364754,218259,475907,853459,1732871,426934.0,2641977,220116,639489,1055525,349489,13209805,2571984,341950,3844,489509,5490348,2352128,868414,7399787,12318954,9454556,5306249.0,17509900,214956,61737,1818384,9222263,18958,5263359,1356595,289291,3269596,465588,519264,93141,19932784,1009248,183853,6220756,70691,652701.0,247076,4590018,7251074,4375527,5328237,925809,376143,4461783,15768,1770086,439627,164158,1635790,218313,1550620,67070,41996456,6436786.0,256506,1152136,150035,5428220,6385392,17469909,560072.0,1639174,1550115,94953,829472,181997,160058,1445372,256130,149939,7350311,1772885.0,960264,5985198,4498429,14083897.0,874270,1284088.0,4849218,49824401,567413
2025-07-08,1215703,242940,3224221,242269,2733928.0,357686,1069668,824935,49616840,89141,2642993,298140,481581,5972592,1136367,924449,523872,2002070,2226072,9973619,253579,986803,3049738.0,35627,3851432,5872650,6656174,1147588,15970711,1030390,3624619,952369.0,3629949,2519720,508614,83073,12905482,423998,18415480,12740671,3581235,2437495,2197699,5231160,1058542,1511062,439515,1238893,591821,690654,1995221,531444,286161,2418815,378622,1602620,180630,1519432.0,18312890.0,1281125,5404402,1486913,10024889,1474482,16788875,296562,2393198,557863,846061,940950,890061,2139193,872206,15224316,5033587,467771,3923236,3860453,1471046,1567143,3376984,335672.0,5315847,629955,444237741,25588562,3039260,2730314,1415575,512178,2344400,4897626,4590681,13876094,7684828,791455,4694765.0,6423737,6807192,2196372.0,574607,13953330.0,3934146,828011,966000,5388844,134964,7526291,480241,1369320,540491,964835,1513912,3294484,199345,1904205,1513129,1197383,234894.0,1764146,241050,1351691,1106880,772077,15747742,1745213,450522,4391,464677,5588646,1922385,711576,40393002,12636004,12092302,4763229.0,4455832,422671,82817,1474367,7537067,14343,6943287,2454000,360059,4918959,827104,449486,204381,15179741,903802,159641,6254288,89023,939243.0,307630,3726258,7171261,3385531,10080296,866016,616714,5935770,27148,2820100,549860,131320,2014126,426634,1860328,178168,40707600,7154362.0,249301,605639,169573,7615926,5551339,11398248,931344.0,2325242,1318755,190004,3952270,718004,296906,1699343,495704,219226,9262309,963015.0,820969,5134262,4116967,19006404.0,616481,4077881.0,5519016,39857418,1014905
2025-07-09,605122,204872,2183213,295995,3094384.0,396880,1480019,1008636,27100765,69073,1963293,1178143,266815,10059130,2328636,701160,564106,1513929,1453848,8674795,157280,1161769,4267942.0,33064,5341529,5927854,6151277,1963071,14956297,755470,2937734,348105.0,9205944,4170233,435762,40693,8039090,232000,6824385,13519733,2188340,2507920,1364142,4497121,1324846,939038,579978,2743583,638227,948964,3433335,382020,569738,2367307,234783,1494337,177978,1519442.0,18477580.0,1625912,4586061,662542,27312219,1213272,23779994,646431,1944978,839999,659109,750110,888113,2894808,390919,13861428,2165913,276485,6703774,5207942,1741690,7244683,3354508,392605.0,8827347,337764,340817121,19300752,2085443,3335023,403847,1655274,2406142,4972819,4580828,12440150,10809224,1442155,8823909.0,5698153,9930533,6587269.0,1039879,24522730.0,3516374,1666607,726810,6120782,595581,2020902,394008,1196902,482380,1057621,1008876,3831077,248609,1578005,1245661,984008,1449204.0,2447741,174203,1996494,1122715,791509,11630878,983674,444794,24541,402766,5991822,1232488,790360,16837809,17220015,9079872,3771431.0,20223587,543133,60569,1342459,9590680,12878,2114226,1244906,276308,3945567,1570193,693860,92807,13299578,812004,303920,5650646,105929,2440011.0,611562,6328142,8870660,4088303,12982603,967120,597896,4099112,25101,3560120,458107,178830,6392096,345022,2178705,131005,39940889,7658449.0,257462,752158,126766,5478813,4148059,29839077,778360.0,2034938,1173847,155838,1868271,522231,485973,969206,316919,379924,30348078,1302716.0,630384,12242332,38812827,15795140.0,1046247,4125224.0,11564433,44640150,906874
2025-07-10,735700,189571,2181407,246538,1367248.0,306565,1057492,1035509,74692330,255925,3219282,842042,384661,13209766,932859,413242,446183,988688,869017,4339755,229552,1230564,4245640.0,22679,5409906,4169988,7637030,3463091,17914452,1081155,5695845,253113.0,3978183,1858411,504138,40853,6580919,191446,5061783,16076230,3251214,1072022,2178068,4668066,796413,1659275,350043,2800958,431315,364230,2272923,183664,340971,2347785,294423,1246082,189074,821004.0,17136740.0,1255994,3952305,1649585,13016217,3420276,7332739,222933,650984,559166,780215,1330883,736380,2740853,665110,17030310,2602721,368728,3641238,4470700,1053695,2431803,3051612,333516.0,7795964,643222,294420003,25762507,1705810,1841758,904856,716153,2560806,4146664,5330179,14545796,5561276,626845,20692786.0,5710273,6220360,5836844.0,1128883,13973000.0,6941032,1101654,689947,3681106,352135,5721813,676226,1041149,1985307,657475,1063910,3256761,164263,2074057,1701384,1862362,770756.0,1174052,277325,1822565,799906,922722,15224410,1009750,406584,9580,231200,4781422,1335773,569850,16654025,14475951,6426072,14877321.0,15986720,566655,146167,2395496,8012201,13232,1556079,6509036,287650,26178377,1228956,644522,278360,9936541,493719,249936,9307817,85432,3330878.0,1458403,14143421,10047129,3357263,6746836,392432,1104366,12178137,31524,3035156,354856,169946,1817646,337783,1741718,59546,31012486,9000967.0,269342,533377,218296,7733963,4302998,17566887,926420.0,3035012,1631315,141411,496586,435962,322583,947485,307147,269323,7844092,686811.0,2206322,5463510,13276890,10947625.0,812127,2486098.0,6911031,43768292,721738
2025-07-11,455960,280804,1851370,471769,989521.0,390645,1850757,819864,20236400,183075,1938933,404155,578061,10768796,1050411,617853,427786,1767939,1058978,4468654,539579,1145529,2917784.0,21532,4278038,6155645,6809477,2136407,15186245,916202,13103980,255712.0,3395468,3092326,684795,81825,4803470,175941,7117789,13374647,2899030,1178845,920651,4677164,1223384,2092630,804235,765764,443034,791838,4512466,224031,284865,1997098,802558,895466,522930,1046411.0,16528100.0,1215932,4009049,2036196,13793909,15680321,6945089,189390,979619,812994,476850,1091444,1687155,2548153,236579,12516922,3508424,556464,4450346,2627116,7242235,3289049,4239830,589567.0,7158015,598413,341830457,16515100,1864121,1464641,1850392,1332425,3849544,4904859,11391755,12767735,9166532,512434,40559918.0,6923282,8578844,5871584.0,1676679,14554940.0,4054505,931901,851125,2512940,133241,2679166,1095318,1432073,602074,1140138,1439747,4060618,372811,1511071,3041614,1837623,2780534.0,1263356,194420,2348913,1472461,937494,9892551,1490587,509645,7148,391105,7248336,2206874,741064,14331407,35517748,17234194,37614707.0,6967137,235830,183731,2515975,5608382,9296,1302141,5923005,261377,14700458,334748,336992,204123,23104885,1238349,310579,7073217,140806,1731845.0,873858,10835505,7234991,3193808,9655575,544006,770854,6202372,26485,4931083,370986,176379,3034052,238050,1298302,106582,32762054,11097294.0,873701,983485,1578498,8280654,6893575,20689511,1814961.0,7635550,2559235,400399,856956,344198,290383,942210,553847,240034,9203997,781058.0,2145893,7924312,8741844,17881997.0,865797,1504507.0,13109857,43213838,921032
2025-07-14,584814,456678,2037858,236099,857740.0,536585,5134094,718442,37017980,76088,1926899,612974,670246,18222508,891618,533307,675567,2464428,819943,4772502,248351,605261,3365718.0,57795,6657978,5818162,5246766,1412001,17844425,973388,5269381,426444.0,2826291,5647593,766662,75464,5372218,218865,7628961,27221603,3086468,1189763,1554680,5109504,1261712,1090630,729605,880400,739309,405403,1428794,968781,223601,3604322,2032633,1035555,503684,894477.0,50184660.0,921937,5690671,1646076,15937447,3573890,9763399,1337481,888983,906438,2913912,831409,981425,3334703,165618,13088850,1794592,293675,4338084,4575393,2427712,3867360,4217747,851374.0,5846154,757451,939070587,33762394,1743595,2476312,1592892,979832,3605770,3807277,9173426,8021902,10631551,540108,11904949.0,8056755,6896989,2264418.0,1815311,17980880.0,3346236,1238524,1128532,1929247,541391,2395337,463763,1171906,843161,534480,1358844,5939863,181796,624180,2958843,2123415,2132999.0,1403107,246737,1968679,1187188,1049890,18965572,869283,371224,11768,393965,4019698,3466969,942914,17306761,25588770,11516965,7729468.0,5706960,956003,113607,2603352,7568906,34775,1059135,6059678,263267,4986863,415627,737312,184800,17983635,1228303,407039,5484223,88450,1414251.0,1241272,6624993,10311846,3360937,5395689,3790595,1231109,6938635,24794,2832157,588779,173999,3282577,317199,1309704,263406,37954638,12695624.0,519669,770739,423728,7748550,4074490,15152964,1716880.0,3924009,2068336,241264,755781,539810,317645,829406,1072824,278918,16965783,1850508.0,1745640,9306246,5611380,58160932.0,684695,2412818.0,10388421,81039620,1409414
2025-07-15,379530,454138,2160136,152230,767520.0,379425,2064201,735108,19422015,225906,1498073,523460,517978,11983088,610228,374777,467659,2159391,847119,4776756,366546,888117,3965493.0,39811,3892075,7854584,5544394,1314552,11971127,1117950,4163140,189224.0,2785020,7845415,755234,69592,6270256,164143,5731544,25377145,1536346,2169391,1203850,4586811,1000338,1579538,577248,1157630,585277,860744,1243559,132235,203686,2678446,1541742,1183659,715066,884299.0,35090520.0,899564,5149486,2210713,7678880,1666264,11959963,3404049,856686,821248,450965,753058,705444,14685607,907464,14498168,2842400,1756329,4815703,6427673,1700294,2384363,4522122,351643.0,6041457,696914,342736162,29258552,1975256,3597983,1007442,787926,3532750,3263712,7614807,4853043,9385988,405335,7758098.0,10150376,8532755,2294911.0,1106472,12753150.0,2422923,982842,370386,2768515,428669,2974143,1130498,2537107,409783,732457,1585193,5628351,152240,989778,2826720,1409831,597283.0,1267255,147377,824627,1024763,750051,24891183,727332,348866,9826,309635,2994883,1554292,1064608,12515929,34113955,8450777,6313812.0,4039572,635634,75259,1691288,7843083,12350,5813967,4590726,526331,3974226,418564,249360,126010,20906645,513333,418898,6173407,89334,1679896.0,1803750,3198569,8132454,9228521,5597256,1585513,1313007,9297645,13064,3786182,361397,131844,4731952,350104,3332578,140399,68141681,12334200.0,148444,538506,770631,7041706,4286434,17993051,7263964.0,2590889,2574760,225760,686088,494066,251325,577430,916986,154124,9051503,962048.0,1726609,5262734,5408813,13006900.0,1387726,1901572.0,8750149,155046810,553271
2025-07-16,601079,590118,2373145,253415,593638.0,686644,2548383,2488981,18549555,208308,1804740,453359,527782,13686931,1200909,213461,852507,1599610,580099,4388279,275493,633132,12576293.0,30787,3952491,13157847,8212544,919493,9173824,675810,4211258,603216.0,3917127,17490369,302880,42632,8426412,261589,4360747,40471492,1449968,3694875,1569604,5205724,696644,1256821,509306,1180059,449897,389532,2301562,327289,831255,2082060,759577,1159859,226544,767166.0,17828900.0,2322273,8125748,1041070,8484342,1495509,12770323,487893,922089,636281,372782,571414,755182,5218099,806827,17994612,6273181,791606,4497141,6690619,1284379,1930300,1419262,365249.0,5649093,2606181,629952754,18913170,2575239,2931470,2188014,842097,2863446,2886867,6223491,7218210,6088572,481239,5109899.0,7455169,9780773,23739980.0,1500910,14151920.0,2460503,1099243,392874,2590757,330694,2287703,456473,4955226,538370,694775,1266964,4871054,210384,562381,2892812,1303724,729811.0,1250246,204480,1352972,589944,517618,9407277,617842,305648,7865,245451,5194097,708852,2810630,6839669,28137527,6001484,15341675.0,4067075,473363,76256,1458656,5656962,26209,15940632,5040292,461144,3701435,1527210,484312,145054,38340707,1001340,289082,8144630,87334,773697.0,1024940,5176743,10409983,3200132,7525790,789465,652826,16458920,15939,9358644,624769,88705,3173710,296922,2285143,88762,52713937,16832818.0,172293,1753658,160852,6244205,13501549,14591157,1973236.0,2540733,2207039,134161,669532,612808,292996,716193,451252,156311,13996500,1343693.0,1928069,15026248,3554230,14933180.0,1646006,3272552.0,12179338,80436508,1049414
2025-07-17,484846,1071876,1681550,302273,614709.0,785771,2304002,1168071,17579230,78278,1461633,349896,378666,6161202,526163,698187,673880,1772879,549875,5694428,249880,458912,4562685.0,14426,4583882,6291020,7477336,2030025,7922270,824491,6256455,234778.0,3133140,4252872,745629,40326,4026086,196555,4380006,15765452,4643649,912552,1349535,3749218,883285,851068,458153,523413,400687,494777,1537940,291956,245713,3537631,168284,709420,391603,758679.0,17544850.0,2048115,5632702,896550,7030843,3288766,16447532,448680,506788,1475182,720281,886157,1502245,4966082,1608642,22529158,4378210,414759,4022119,2643122,807474,1749870,3243384,496929.0,12927394,629807,345141447,18737669,3070007,2596528,2468006,1351389,4185118,3892900,7374814,6727858,4698419,435163,4479996.0,6635586,7240795,16472910.0,1652952,12037730.0,4175593,1553977,774894,6596360,479900,2179561,395385,3214970,402400,1043937,2217275,5656944,501952,582993,3267180,2178055,537571.0,1114793,189207,1238628,1282535,2157923,7232913,527643,333929,6478,220480,7154072,653294,546708,7149824,23708702,7562006,12244800.0,6695974,363037,69691,1044393,7006298,13351,12175707,2363712,408609,4052726,1794429,308510,124033,22239170,986835,907510,8318287,156294,594120.0,1954595,2785521,11854613,1895697,6104260,717366,886192,23073718,10121,2671888,991736,78036,34339361,278510,1461039,64849,31477927,5598050.0,209083,1193262,151809,6598144,6347491,21733241,714821.0,2947640,7617296,97879,559482,742875,281247,490075,586027,166142,15581196,1027003.0,5685069,16465830,2713654,8488127.0,934758,1582220.0,7484171,49121789,669080
2025-07-18,1678716,425486,2008441,255412,1444579.0,479942,1787665,1147990,15522320,99411,2212883,598789,192649,4990390,599552,428441,478772,1502394,421109,38053695,268313,995783,4214483.0,24707,7893820,5337640,4493397,2491406,21172393,517976,4643961,91199.0,3769277,6228336,548049,32786,5631392,196043,3278360,18085327,5168081,1194869,1001794,5172481,1285301,1092144,620121,1099595,303976,391491,1616139,196816,224808,1809369,247574,690731,254828,505495.0,13584890.0,1845205,6478635,687933,7725761,1272680,18646049,663675,646598,944125,797380,1677004,1342857,3902458,1693816,16129446,3450063,370997,3400654,3796647,771112,4662210,2224963,463686.0,11297246,713897,285241033,15997903,2362228,8263373,1564647,789730,2622714,2999829,5161833,9017783,5874918,450648,4930315.0,6410155,6730256,19129910.0,1480756,29776470.0,5871617,1694015,549392,3316072,492660,2566543,334579,2430570,311216,802788,1818696,20357652,1230478,642199,2040381,2111078,421325.0,554526,124068,2382955,1209686,637166,12755135,964219,217302,8078,208268,4605960,1994386,899652,15907374,58872250,6370338,7114377.0,2792302,499713,92192,2054293,10293817,9590,5900490,3733731,780185,5218834,263461,630918,78543,15854726,1579500,1599277,8702106,81389,664307.0,1402037,6376775,10296318,2713502,10612550,739076,1600088,15387801,21051,6570609,462228,154952,6706634,254046,1253929,178120,37155281,4840264.0,3463462,844437,148243,5558670,4614946,30728478,836689.0,3432645,3619191,1178773,293360,331864,321547,418316,410749,98339,12337028,509628.0,1515065,9200236,3419720,6886531.0,1041006,1743338.0,30319126,55784919,726018
2025-07-21,441201,428913,3754771,385752,833172.0,369782,877276,815780,10219500,58691,4226198,408341,217270,8377482,390931,435616,416154,11588986,330975,15905500,253964,999643,3140046.0,61972,4660232,4973875,3793957,2581371,12980473,418077,5109654,146099.0,3502780,2504038,479965,24276,5051058,329167,4732364,23975731,2549549,1632384,1198993,4396850,1051368,746077,338704,486223,269359,426607,1172175,152442,522627,1581419,403439,1065189,190717,364458.0,67508530.0,2362755,4607473,1278624,5533832,1650355,4922563,233997,625660,720007,616378,1126412,847973,3368842,409799,22309078,2073697,269975,4912558,3426999,1169960,3834004,2116704,297821.0,13867136,424520,228323974,18939003,1628405,3112101,847257,491974,6765856,4307190,3682661,5030900,7384177,522909,5457193.0,6919490,4822343,9304880.0,1346529,16996840.0,2545659,2771028,576701,2278611,368099,1827099,410123,1258287,458335,319633,1521623,28403671,182552,508571,2436535,1064487,403368.0,2355411,232066,1633631,1559002,483925,12592541,1268384,194145,6592,388402,23279564,1061489,957974,6264331,28351406,4463318,3412251.0,2062727,280353,62012,1734046,5424455,10469,3264069,3019891,688971,4051980,463633,417914,63568,11198845,2381179,356365,5298012,96895,719374.0,597039,6036729,22442744,3246863,10205739,723028,481174,8852594,48993,4980207,257721,179346,8698089,492854,2390289,226221,35813725,17679121.0,650988,805610,94884,6731863,7045744,29812899,743600.0,3844346,988104,290494,561799,494692,268362,404842,485377,512521,21670211,949878.0,8073738,4835434,6402589,16839244.0,483190,1712613.0,12190000,126790484,961832
2025-07-22,28185822,346363,2326982,224258,650289.0,387055,1332756,976668,10394955,63023,5876411,449105,300768,9118516,411317,335179,445162,4668078,1119847,9999957,302466,1214275,2964592.0,22959,6237382,7142245,4405528,1627386,12447434,652973,4513541,150504.0,3295956,2387785,923889,26390,4447293,235846,3215319,42331690,2741733,731619,1908949,5043629,1125190,1001823,1095174,590163,282112,352113,1471884,272172,309302,2580530,960660,1304352,517944,401792.0,269332700.0,3011062,5385123,1589708,6991724,1543453,7543460,972405,920681,538727,664321,908904,5086878,3218227,302892,14836814,4334529,463290,3802270,4216517,861632,1623314,1896003,732860.0,8930165,503349,316468166,11850067,4030269,2667397,1527931,514262,7686762,4850966,8473741,11381024,6516377,485187,4399404.0,16445046,9869507,4679052.0,1858427,15797940.0,2785824,1237568,686128,2644299,341163,1564562,414910,1066521,480584,371182,2586522,10487847,179391,2218870,1854072,6245670,376112.0,1717457,169006,1896694,1533590,982580,13022343,674360,119617,6764,307737,9127585,4076845,774548,6736725,25688403,4728372,3736244.0,7203519,718088,69573,1544230,5869862,13967,1813209,8721904,376423,3407343,989915,340602,156149,17927369,975227,267070,7775653,175697,469723.0,543745,8818666,20396320,2494508,13371025,748118,578221,7851163,59832,4671422,348800,69975,2402025,539351,1244491,429794,35735857,82273537.0,456869,961735,117799,7749518,3980682,13615524,768428.0,3198036,1404790,248426,1752275,555636,349201,451766,355925,533617,12875505,827126.0,4108448,4432584,2871620,23371295.0,1649309,864520.0,6724044,56424796,864768
2025-07-23,1356863,186980,1964251,569821,724832.0,316424,1733780,740816,9600185,44660,1165692,300919,508883,4574233,368999,998658,398214,3208507,547355,6633979,194644,878101,6124506.0,21611,9694991,4865685,4181125,779005,10413255,514972,5194282,79152.0,2778287,3735346,684327,20844,5089227,246735,2693904,38208234,1701009,790498,1268156,3670943,939802,1602723,2151512,516705,205589,630663,1898497,206835,866173,3083239,709291,1088262,344237,461601.0,68915200.0,1972865,5401894,2607043,7798034,1424554,9993200,649905,524821,748280,373864,866289,1664830,3471536,445350,13634916,1312711,376802,3640968,2793895,1320795,1808120,3436651,265233.0,11974174,468985,268204946,16255180,4676390,2528008,1452631,585120,2623940,4580827,8035026,7597121,7374442,558332,4995506.0,53101661,12196187,3244605.0,1618809,9726960.0,1429888,1192492,913822,6492596,776885,2790541,752865,913197,625338,17783631,1192261,16326707,312770,374768,2159800,6752834,677105.0,1226308,342005,1364458,1384757,444719,16250471,817899,406908,3588,328123,6623953,1600050,720228,7999472,35372242,5058422,3899099.0,3802877,4102400,79754,1722788,7357753,20541,9561297,26339403,456892,3652329,1443085,487406,55530,15531241,943619,297076,5310964,91677,2090848.0,1106000,17860000,8354596,4443972,8607725,507765,555690,15470390,34639,5191770,205688,112225,4471528,1230831,1229173,249937,32844030,17008721.0,278934,1508414,98161,14460727,3778869,14287149,585011.0,1922875,2887100,132058,584590,463944,657001,521291,545414,189617,10270092,860631.0,2827536,5120218,3049686,12343042.0,392460,1636851.0,6510321,48443347,417511
2025-07-24,2553892,116292,2394933,1106140,2179235.0,253782,1295384,598011,8155545,112319,1389419,1019339,454916,10435772,506960,577256,321771,2296317,1069867,9901209,298692,658995,9821058.0,108160,5189112,11426887,6534344,888842,6767566,366807,4150685,140473.0,2537746,3142162,338581,19341,3270996,229097,2630830,86127146,7370754,2287825,1389152,4022204,715445,11480454,1156360,500417,1175706,433746,3715595,183852,404842,1695817,402668,3809212,284450,485288.0,120603700.0,1769630,6465529,3454820,11684679,744286,6559443,710142,604864,500769,997645,861599,935752,4654421,188811,19107176,1258684,584473,4593102,2805754,693984,1568590,2638858,231355.0,6700578,434409,238254956,14860639,5788136,1333762,5451574,343255,2006984,3573541,14169664,5879844,10671478,384144,4352512.0,23012532,9005157,3917472.0,3629756,11348070.0,3750877,1462398,720562,4625453,461587,2058400,554957,967248,481852,1321225,1083671,9010760,282828,667641,1469406,3809883,691855.0,888831,157163,2393751,1220790,475006,34498069,4278647,654406,7838,332080,7273622,683571,5372012,8020073,16880176,9098453,5213000.0,2063162,692382,475675,2260983,4590999,22375,1374150,16825080,3549027,2781973,471508,242040,72784,18292039,1395513,240792,6294709,79718,1047522.0,878175,8886939,14740507,3184740,9764563,1175233,928018,10118309,20833,7248079,295195,108336,2158605,848712,1079045,562779,25857103,21757408.0,166058,6264546,99684,15197664,4023200,14377270,885286.0,2934778,2207437,164241,630718,306778,253564,1326255,395856,180080,12270864,924127.0,2189801,6791051,4846149,9903001.0,890104,1798963.0,8139900,94999548,639210
